Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
03/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,03/10/2014House of Blues,House of Blues,2014,10,03
01/10/2014,New Found Glory,,Loveline,,Historical Artist Entry,The Fans,N,,,01/10/2014Loveline,Loveline,2014,10,01
19/09/2014,New Found Glory,,Sports Authority Field at Mile High,,Historical Artist Entry,The Fans,N,,,19/09/2014Sports Authority Field at Mile High,Sports Authority Field at Mile High,2014,09,19
14/09/2014,New Found Glory,,Humboldt Park,,Historical Artist Entry,The Fans,N,,,14/09/2014Humboldt Park,Humboldt Park,2014,09,14
06/09/2014,New Found Glory,,Downsview Park,,Historical Artist Entry,The Fans,N,,,06/09/2014Downsview Park,Downsview Park,2014,09,06
31/08/2014,New Found Glory,,Fashion Meets Music Festival,,Historical Artist Entry,The Fans,N,,,31/08/2014Fashion Meets Music Festival,Fashion Meets Music Festival,2014,08,31
10/08/2014,New Found Glory,,Seoul World Cup Stadium,,Historical Artist Entry,The Fans,N,,,10/08/2014Seoul World Cup Stadium,Seoul World Cup Stadium,2014,08,10
21/07/2014,New Found Glory,,Rock & Roll Hall of Fame,,Historical Artist Entry,The Fans,N,,,21/07/2014Rock & Roll Hall of Fame,Rock & Roll Hall of Fame,2014,07,21
20/06/2014,New Found Glory,,Marina de Montebello,,Historical Artist Entry,The Fans,N,,,20/06/2014Marina de Montebello,Marina de Montebello,2014,06,20
07/06/2014,New Found Glory,,Santa Anita Park,,Historical Artist Entry,The Fans,N,,,07/06/2014Santa Anita Park,Santa Anita Park,2014,06,07
18/05/2014,New Found Glory,,Berkeley Oceanfront Hotel,,Historical Artist Entry,The Fans,N,,,18/05/2014Berkeley Oceanfront Hotel,Berkeley Oceanfront Hotel,2014,05,18
03/05/2014,New Found Glory,,De Vlessenhoeve,,Historical Artist Entry,The Fans,N,,,03/05/2014De Vlessenhoeve,De Vlessenhoeve,2014,05,03
10/03/2014,New Found Glory,,Norwegian Pearl,,Historical Artist Entry,The Fans,N,,,10/03/2014Norwegian Pearl,Norwegian Pearl,2014,03,10
08/03/2014,New Found Glory,,Norwegian Pearl,,Historical Artist Entry,The Fans,N,,,08/03/2014Norwegian Pearl,Norwegian Pearl,2014,03,08
07/03/2014,New Found Glory,,Norwegian Star - Stardust Theater,,Historical Artist Entry,The Fans,N,,,07/03/2014Norwegian Star - Stardust Theater,Norwegian Star - Stardust Theater,2014,03,07
06/03/2014,New Found Glory,,The Talent Farm,,Historical Artist Entry,The Fans,N,,,06/03/2014The Talent Farm,The Talent Farm,2014,03,06
06/03/2014,New Found Glory,,The Talent Farm,,Historical Artist Entry,The Fans,N,,,06/03/2014The Talent Farm,The Talent Farm,2014,03,06
08/12/2013,New Found Glory,,Ellis Park,,Historical Artist Entry,The Fans,N,,,08/12/2013Ellis Park,Ellis Park,2013,12,08
07/12/2013,New Found Glory,,Birrarung Marr,,Historical Artist Entry,The Fans,N,,,07/12/2013Birrarung Marr,Birrarung Marr,2013,12,07
06/12/2013,New Found Glory,,Exhibition Park in Canberra,,Historical Artist Entry,The Fans,N,,,06/12/2013Exhibition Park in Canberra,Exhibition Park in Canberra,2013,12,06
01/12/2013,New Found Glory,,Barangaroo,,Historical Artist Entry,The Fans,N,,,01/12/2013Barangaroo,Barangaroo,2013,12,01
30/11/2013,New Found Glory,,Coffs Harbour Showground,,Historical Artist Entry,The Fans,N,,,30/11/2013Coffs Harbour Showground,Coffs Harbour Showground,2013,11,30
29/11/2013,New Found Glory,,Brisbane Showgrounds,,Historical Artist Entry,The Fans,N,,,29/11/2013Brisbane Showgrounds,Brisbane Showgrounds,2013,11,29
23/11/2013,New Found Glory,,Emo's,,Historical Artist Entry,The Fans,N,,,23/11/2013Emo's,Emo's,2013,11,23
22/11/2013,New Found Glory,,Diamond Ballroom,,Historical Artist Entry,The Fans,N,,,22/11/2013Diamond Ballroom,Diamond Ballroom,2013,11,22
21/11/2013,New Found Glory,,The Blue Note,,Historical Artist Entry,The Fans,N,,,21/11/2013The Blue Note,The Blue Note,2013,11,21
20/11/2013,New Found Glory,,Bourbon Theatre,,Historical Artist Entry,The Fans,N,,,20/11/2013Bourbon Theatre,Bourbon Theatre,2013,11,20
19/11/2013,New Found Glory,,First Avenue,,Historical Artist Entry,The Fans,N,,,19/11/2013First Avenue,First Avenue,2013,11,19
17/11/2013,New Found Glory,,Aragon Ballroom,,Historical Artist Entry,The Fans,N,,,17/11/2013Aragon Ballroom,Aragon Ballroom,2013,11,17
16/11/2013,New Found Glory,,Bogart's,,Historical Artist Entry,The Fans,N,,,16/11/2013Bogart's,Bogart's,2013,11,16
15/11/2013,New Found Glory,,The Fillmore Detroit,,Historical Artist Entry,The Fans,N,,,15/11/2013The Fillmore Detroit,The Fillmore Detroit,2013,11,15
14/11/2013,New Found Glory,,Stage AE,,Historical Artist Entry,The Fans,N,,,14/11/2013Stage AE,Stage AE,2013,11,14
13/11/2013,New Found Glory,,Electric Factory,,Historical Artist Entry,The Fans,N,,,13/11/2013Electric Factory,Electric Factory,2013,11,13
13/11/2013,New Found Glory,,Radio 104.5 Performance Theatre,,Historical Artist Entry,The Fans,N,,,13/11/2013Radio 104.5 Performance Theatre,Radio 104.5 Performance Theatre,2013,11,13
12/11/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,12/11/2013House of Blues,House of Blues,2013,11,12
10/11/2013,New Found Glory,,Terminal 5,,Historical Artist Entry,The Fans,N,,,10/11/2013Terminal 5,Terminal 5,2013,11,10
09/11/2013,New Found Glory,,The Paramount,,Historical Artist Entry,The Fans,N,,,09/11/2013The Paramount,The Paramount,2013,11,09
08/11/2013,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,08/11/2013Starland Ballroom,Starland Ballroom,2013,11,08
07/11/2013,New Found Glory,,The Fillmore Silver Spring,,Historical Artist Entry,The Fans,N,,,07/11/2013The Fillmore Silver Spring,The Fillmore Silver Spring,2013,11,07
06/11/2013,New Found Glory,,The Fillmore,,Historical Artist Entry,The Fans,N,,,06/11/2013The Fillmore,The Fillmore,2013,11,06
05/11/2013,New Found Glory,,Center Stage,,Historical Artist Entry,The Fans,N,,,05/11/2013Center Stage,Center Stage,2013,11,05
04/11/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,04/11/2013House of Blues,House of Blues,2013,11,04
02/11/2013,New Found Glory,,City Park,,Historical Artist Entry,The Fans,N,,,02/11/2013City Park,City Park,2013,11,02
01/11/2013,New Found Glory,,Backstage Live,,Historical Artist Entry,The Fans,N,,,01/11/2013Backstage Live,Backstage Live,2013,11,01
31/10/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,31/10/2013House of Blues,House of Blues,2013,10,31
30/10/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,30/10/2013House of Blues,House of Blues,2013,10,30
28/10/2013,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,28/10/2013Marquee Theatre,Marquee Theatre,2013,10,28
27/10/2013,New Found Glory,,SOMA,,Historical Artist Entry,The Fans,N,,,27/10/2013SOMA,SOMA,2013,10,27
26/10/2013,New Found Glory,,Club Nokia,,Historical Artist Entry,The Fans,N,,,26/10/2013Club Nokia,Club Nokia,2013,10,26
25/10/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,25/10/2013House of Blues,House of Blues,2013,10,25
24/10/2013,New Found Glory,,The Observatory,,Historical Artist Entry,The Fans,N,,,24/10/2013The Observatory,The Observatory,2013,10,24
23/10/2013,New Found Glory,,The Warfield,,Historical Artist Entry,The Fans,N,,,23/10/2013The Warfield,The Warfield,2013,10,23
01/09/2013,New Found Glory,,Arena Moscow,,Historical Artist Entry,The Fans,N,,,01/09/2013Arena Moscow,Arena Moscow,2013,09,01
30/08/2013,New Found Glory,,Festivalgelände Schöllingstraße,,Historical Artist Entry,The Fans,N,,,30/08/2013Festivalgelände Schöllingstraße,Festivalgelände Schöllingstraße,2013,08,30
29/08/2013,New Found Glory,,Circolo Magnolia,,Historical Artist Entry,The Fans,N,,,29/08/2013Circolo Magnolia,Circolo Magnolia,2013,08,29
28/08/2013,New Found Glory,,Ninkasi Kao,,Historical Artist Entry,The Fans,N,,,28/08/2013Ninkasi Kao,Ninkasi Kao,2013,08,28
27/08/2013,New Found Glory,,Le Divan du Monde,,Historical Artist Entry,The Fans,N,,,27/08/2013Le Divan du Monde,Le Divan du Monde,2013,08,27
26/08/2013,New Found Glory,,Tivoli De Helling,,Historical Artist Entry,The Fans,N,,,26/08/2013Tivoli De Helling,Tivoli De Helling,2013,08,26
24/08/2013,New Found Glory,,Bramham Park,,Historical Artist Entry,The Fans,N,,,24/08/2013Bramham Park,Bramham Park,2013,08,24
23/08/2013,New Found Glory,,Little John's Farm,,Historical Artist Entry,The Fans,N,,,23/08/2013Little John's Farm,Little John's Farm,2013,08,23
21/07/2013,New Found Glory,,El Paso County Coliseum,,Historical Artist Entry,The Fans,N,,,21/07/2013El Paso County Coliseum,El Paso County Coliseum,2013,07,21
08/06/2013,New Found Glory,,Stramler Park,,Historical Artist Entry,The Fans,N,,,08/06/2013Stramler Park,Stramler Park,2013,06,08
07/06/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,07/06/2013House of Blues,House of Blues,2013,06,07
06/06/2013,New Found Glory,,The Majestic Ventura Theater,,Historical Artist Entry,The Fans,N,,,06/06/2013The Majestic Ventura Theater,The Majestic Ventura Theater,2013,06,06
05/06/2013,New Found Glory,,The Catalyst Atrium,,Historical Artist Entry,The Fans,N,,,05/06/2013The Catalyst Atrium,The Catalyst Atrium,2013,06,05
03/06/2013,New Found Glory,,Hawthorne Theatre,,Historical Artist Entry,The Fans,N,,,03/06/2013Hawthorne Theatre,Hawthorne Theatre,2013,06,03
02/06/2013,New Found Glory,,Showbox at the Market,,Historical Artist Entry,The Fans,N,,,02/06/2013Showbox at the Market,Showbox at the Market,2013,06,02
01/06/2013,New Found Glory,,Rickshaw Theatre,,Historical Artist Entry,The Fans,N,,,01/06/2013Rickshaw Theatre,Rickshaw Theatre,2013,06,01
30/05/2013,New Found Glory,,The Starlite Room,,Historical Artist Entry,The Fans,N,,,30/05/2013The Starlite Room,The Starlite Room,2013,05,30
29/05/2013,New Found Glory,,"MacEwan Hall, University of Calgary",,Historical Artist Entry,The Fans,N,,,"29/05/2013MacEwan Hall, University of Calgary","MacEwan Hall, University of Calgary",2013,05,29
28/05/2013,New Found Glory,,Louis',,Historical Artist Entry,The Fans,N,,,28/05/2013Louis',Louis',2013,05,28
26/05/2013,New Found Glory,,Garrick Centre,,Historical Artist Entry,The Fans,N,,,26/05/2013Garrick Centre,Garrick Centre,2013,05,26
25/05/2013,New Found Glory,,First Avenue,,Historical Artist Entry,The Fans,N,,,25/05/2013First Avenue,First Avenue,2013,05,25
24/05/2013,New Found Glory,,The Rave,,Historical Artist Entry,The Fans,N,,,24/05/2013The Rave,The Rave,2013,05,24
23/05/2013,New Found Glory,,Thompson House,,Historical Artist Entry,The Fans,N,,,23/05/2013Thompson House,Thompson House,2013,05,23
22/05/2013,New Found Glory,,Newport Music Hall,,Historical Artist Entry,The Fans,N,,,22/05/2013Newport Music Hall,Newport Music Hall,2013,05,22
21/05/2013,New Found Glory,,The Intersection,,Historical Artist Entry,The Fans,N,,,21/05/2013The Intersection,The Intersection,2013,05,21
19/05/2013,New Found Glory,,Les Foufounes Électriques,,Historical Artist Entry,The Fans,N,,,19/05/2013Les Foufounes Électriques,Les Foufounes Électriques,2013,05,19
18/05/2013,New Found Glory,,Toad's Place,,Historical Artist Entry,The Fans,N,,,18/05/2013Toad's Place,Toad's Place,2013,05,18
17/05/2013,New Found Glory,,The Club at Water Street,,Historical Artist Entry,The Fans,N,,,17/05/2013The Club at Water Street,The Club at Water Street,2013,05,17
04/05/2013,New Found Glory,,Florida State Fairgrounds,,Historical Artist Entry,The Fans,N,,,04/05/2013Florida State Fairgrounds,Florida State Fairgrounds,2013,05,04
30/03/2013,New Found Glory,,Desert Breeze Skate Park,,Historical Artist Entry,The Fans,N,,,30/03/2013Desert Breeze Skate Park,Desert Breeze Skate Park,2013,03,30
28/03/2013,New Found Glory,,Chain Reaction,,Historical Artist Entry,The Fans,N,,,28/03/2013Chain Reaction,Chain Reaction,2013,03,28
27/03/2013,New Found Glory,,Chain Reaction,,Historical Artist Entry,The Fans,N,,,27/03/2013Chain Reaction,Chain Reaction,2013,03,27
22/02/2013,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,22/02/2013House of Blues,House of Blues,2013,02,22
16/12/2012,New Found Glory,,Culture Room,,Historical Artist Entry,The Fans,N,,,16/12/2012Culture Room,Culture Room,2012,12,16
15/12/2012,New Found Glory,,The Social,,Historical Artist Entry,The Fans,N,,,15/12/2012The Social,The Social,2012,12,15
14/12/2012,New Found Glory,,The Social,,Historical Artist Entry,The Fans,N,,,14/12/2012The Social,The Social,2012,12,14
13/12/2012,New Found Glory,,New Brookland Tavern,,Historical Artist Entry,The Fans,N,,,13/12/2012New Brookland Tavern,New Brookland Tavern,2012,12,13
12/12/2012,New Found Glory,,Greene Street Club,,Historical Artist Entry,The Fans,N,,,12/12/2012Greene Street Club,Greene Street Club,2012,12,12
11/12/2012,New Found Glory,,Recher Theatre,,Historical Artist Entry,The Fans,N,,,11/12/2012Recher Theatre,Recher Theatre,2012,12,11
09/12/2012,New Found Glory,,The Theatre of Living Arts,,Historical Artist Entry,The Fans,N,,,09/12/2012The Theatre of Living Arts,The Theatre of Living Arts,2012,12,09
08/12/2012,New Found Glory,,Irving Plaza,,Historical Artist Entry,The Fans,N,,,08/12/2012Irving Plaza,Irving Plaza,2012,12,08
07/12/2012,New Found Glory,,Irving Plaza,,Historical Artist Entry,The Fans,N,,,07/12/2012Irving Plaza,Irving Plaza,2012,12,07
06/12/2012,New Found Glory,,Paradise Rock Club,,Historical Artist Entry,The Fans,N,,,06/12/2012Paradise Rock Club,Paradise Rock Club,2012,12,06
05/12/2012,New Found Glory,,The Met,,Historical Artist Entry,The Fans,N,,,05/12/2012The Met,The Met,2012,12,05
03/12/2012,New Found Glory,,Grog Shop,,Historical Artist Entry,The Fans,N,,,03/12/2012Grog Shop,Grog Shop,2012,12,03
03/12/2012,New Found Glory,,Grog Shop,,Historical Artist Entry,The Fans,N,,,03/12/2012Grog Shop,Grog Shop,2012,12,03
02/12/2012,New Found Glory,,The Magic Stick,,Historical Artist Entry,The Fans,N,,,02/12/2012The Magic Stick,The Magic Stick,2012,12,02
01/12/2012,New Found Glory,,Bottom Lounge,,Historical Artist Entry,The Fans,N,,,01/12/2012Bottom Lounge,Bottom Lounge,2012,12,01
30/11/2012,New Found Glory,,The Bottleneck,,Historical Artist Entry,The Fans,N,,,30/11/2012The Bottleneck,The Bottleneck,2012,11,30
29/11/2012,New Found Glory,,Bluebird Theater,,Historical Artist Entry,The Fans,N,,,29/11/2012Bluebird Theater,Bluebird Theater,2012,11,29
27/11/2012,New Found Glory,,Hard Rock Cafe,,Historical Artist Entry,The Fans,N,,,27/11/2012Hard Rock Cafe,Hard Rock Cafe,2012,11,27
26/11/2012,New Found Glory,,The Glass House,,Historical Artist Entry,The Fans,N,,,26/11/2012The Glass House,The Glass House,2012,11,26
25/11/2012,New Found Glory,,Troubadour,,Historical Artist Entry,The Fans,N,,,25/11/2012Troubadour,Troubadour,2012,11,25
24/11/2012,New Found Glory,,Slim's,,Historical Artist Entry,The Fans,N,,,24/11/2012Slim's,Slim's,2012,11,24
23/11/2012,New Found Glory,,Bottom of the Hill,,Historical Artist Entry,The Fans,N,,,23/11/2012Bottom of the Hill,Bottom of the Hill,2012,11,23
10/11/2012,New Found Glory,,Alexandra Palace,,Historical Artist Entry,The Fans,N,,,10/11/2012Alexandra Palace,Alexandra Palace,2012,11,10
09/11/2012,New Found Glory,,"The Great Hall, Cardiff University Students' Union",,Historical Artist Entry,The Fans,N,,,"09/11/2012The Great Hall, Cardiff University Students' Union","The Great Hall, Cardiff University Students' Union",2012,11,09
08/11/2012,New Found Glory,,"The LCR, UEA",,Historical Artist Entry,The Fans,N,,,"08/11/2012The LCR, UEA","The LCR, UEA",2012,11,08
07/11/2012,New Found Glory,,Barrowland,,Historical Artist Entry,The Fans,N,,,07/11/2012Barrowland,Barrowland,2012,11,07
06/11/2012,New Found Glory,,Leeds University Union,,Historical Artist Entry,The Fans,N,,,06/11/2012Leeds University Union,Leeds University Union,2012,11,06
05/11/2012,New Found Glory,,Manchester Academy 1,,Historical Artist Entry,The Fans,N,,,05/11/2012Manchester Academy 1,Manchester Academy 1,2012,11,05
04/11/2012,New Found Glory,,Rock City,,Historical Artist Entry,The Fans,N,,,04/11/2012Rock City,Rock City,2012,11,04
05/08/2012,New Found Glory,,Rose Quarter Commons,,Historical Artist Entry,The Fans,N,,,05/08/2012Rose Quarter Commons,Rose Quarter Commons,2012,08,05
04/08/2012,New Found Glory,,White River Amphitheatre,,Historical Artist Entry,The Fans,N,,,04/08/2012White River Amphitheatre,White River Amphitheatre,2012,08,04
01/08/2012,New Found Glory,,Marcus Amphitheater,,Historical Artist Entry,The Fans,N,,,01/08/2012Marcus Amphitheater,Marcus Amphitheater,2012,08,01
31/07/2012,New Found Glory,,Riverbend Music Center,,Historical Artist Entry,The Fans,N,,,31/07/2012Riverbend Music Center,Riverbend Music Center,2012,07,31
30/07/2012,New Found Glory,,Verizon Wireless Amphitheatre,,Historical Artist Entry,The Fans,N,,,30/07/2012Verizon Wireless Amphitheatre,Verizon Wireless Amphitheatre,2012,07,30
29/07/2012,New Found Glory,,Vinoy Park,,Historical Artist Entry,The Fans,N,,,29/07/2012Vinoy Park,Vinoy Park,2012,07,29
28/07/2012,New Found Glory,,Cruzan Amphitheatre,,Historical Artist Entry,The Fans,N,,,28/07/2012Cruzan Amphitheatre,Cruzan Amphitheatre,2012,07,28
27/07/2012,New Found Glory,,Central Florida Fairgrounds,,Historical Artist Entry,The Fans,N,,,27/07/2012Central Florida Fairgrounds,Central Florida Fairgrounds,2012,07,27
26/07/2012,New Found Glory,,Aaron's Amphitheatre at Lakewood,,Historical Artist Entry,The Fans,N,,,26/07/2012Aaron's Amphitheatre at Lakewood,Aaron's Amphitheatre at Lakewood,2012,07,26
25/07/2012,New Found Glory,,Farm Bureau Live at Virginia Beach,,Historical Artist Entry,The Fans,N,,,25/07/2012Farm Bureau Live at Virginia Beach,Farm Bureau Live at Virginia Beach,2012,07,25
24/07/2012,New Found Glory,,Merriweather Post Pavilion,,Historical Artist Entry,The Fans,N,,,24/07/2012Merriweather Post Pavilion,Merriweather Post Pavilion,2012,07,24
22/07/2012,New Found Glory,,Comcast Theatre,,Historical Artist Entry,The Fans,N,,,22/07/2012Comcast Theatre,Comcast Theatre,2012,07,22
21/07/2012,New Found Glory,,Nassau Veterans Memorial Coliseum Parking Lot,,Historical Artist Entry,The Fans,N,,,21/07/2012Nassau Veterans Memorial Coliseum Parking Lot,Nassau Veterans Memorial Coliseum Parking Lot,2012,07,21
20/07/2012,New Found Glory,,Susquehanna Bank Center,,Historical Artist Entry,The Fans,N,,,20/07/2012Susquehanna Bank Center,Susquehanna Bank Center,2012,07,20
19/07/2012,New Found Glory,,Comcast Center,,Historical Artist Entry,The Fans,N,,,19/07/2012Comcast Center,Comcast Center,2012,07,19
18/07/2012,New Found Glory,,Toyota Pavilion at Montage Mountain,,Historical Artist Entry,The Fans,N,,,18/07/2012Toyota Pavilion at Montage Mountain,Toyota Pavilion at Montage Mountain,2012,07,18
17/07/2012,New Found Glory,,Darien Lake Performing Arts Center,,Historical Artist Entry,The Fans,N,,,17/07/2012Darien Lake Performing Arts Center,Darien Lake Performing Arts Center,2012,07,17
15/07/2012,New Found Glory,,The Flats at Molson Canadian Amphitheatre,,Historical Artist Entry,The Fans,N,,,15/07/2012The Flats at Molson Canadian Amphitheatre,The Flats at Molson Canadian Amphitheatre,2012,07,15
14/07/2012,New Found Glory,,Parc Jean-Drapeau,,Historical Artist Entry,The Fans,N,,,14/07/2012Parc Jean-Drapeau,Parc Jean-Drapeau,2012,07,14
13/07/2012,New Found Glory,,PNC Bank Arts Center,,Historical Artist Entry,The Fans,N,,,13/07/2012PNC Bank Arts Center,PNC Bank Arts Center,2012,07,13
12/07/2012,New Found Glory,,First Niagara Pavilion,,Historical Artist Entry,The Fans,N,,,12/07/2012First Niagara Pavilion,First Niagara Pavilion,2012,07,12
11/07/2012,New Found Glory,,Blossom Music Center,,Historical Artist Entry,The Fans,N,,,11/07/2012Blossom Music Center,Blossom Music Center,2012,07,11
10/07/2012,New Found Glory,,Klipsch Music Center,,Historical Artist Entry,The Fans,N,,,10/07/2012Klipsch Music Center,Klipsch Music Center,2012,07,10
