Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
04/12/2021,Weezer,,MidFlorida Credit Union Amphitheatre,,Historical Artist Entry,The Fans,N,,,04/12/2021MidFlorida Credit Union Amphitheatre,MidFlorida Credit Union Amphitheatre,2021,12,04
29/10/2021,Weezer,,,,Historical Artist Entry,The Fans,N,,,29/10/2021,,2021,10,29
23/10/2021,Weezer,,,,Historical Artist Entry,The Fans,N,,,23/10/2021,,2021,10,23
18/09/2021,Weezer,,Silverado Resort and Spa,,Historical Artist Entry,The Fans,N,,,18/09/2021Silverado Resort and Spa,Silverado Resort and Spa,2021,09,18
17/09/2021,Weezer,,T-Mobile Arena,,Historical Artist Entry,The Fans,N,,,17/09/2021T-Mobile Arena,T-Mobile Arena,2021,09,17
06/09/2021,Weezer,,T-Mobile Park,,Historical Artist Entry,The Fans,N,,,06/09/2021T-Mobile Park,T-Mobile Park,2021,09,06
03/09/2021,Weezer,,Dodger Stadium,,Historical Artist Entry,The Fans,N,,,03/09/2021Dodger Stadium,Dodger Stadium,2021,09,03
01/09/2021,Weezer,,American Family Insurance Amphitheater,,Historical Artist Entry,The Fans,N,,,01/09/2021American Family Insurance Amphitheater,American Family Insurance Amphitheater,2021,09,01
29/08/2021,Weezer,,Petco Park,,Historical Artist Entry,The Fans,N,,,29/08/2021Petco Park,Petco Park,2021,08,29
27/08/2021,Weezer,,Oracle Park,,Historical Artist Entry,The Fans,N,,,27/08/2021Oracle Park,Oracle Park,2021,08,27
25/08/2021,Weezer,,Dick's Sporting Goods Park,,Historical Artist Entry,The Fans,N,,,25/08/2021Dick's Sporting Goods Park,Dick's Sporting Goods Park,2021,08,25
23/08/2021,Weezer,,Target Field,,Historical Artist Entry,The Fans,N,,,23/08/2021Target Field,Target Field,2021,08,23
20/08/2021,Weezer,,Citizens Bank Park,,Historical Artist Entry,The Fans,N,,,20/08/2021Citizens Bank Park,Citizens Bank Park,2021,08,20
19/08/2021,Weezer,,PNC Park,,Historical Artist Entry,The Fans,N,,,19/08/2021PNC Park,PNC Park,2021,08,19
17/08/2021,Weezer,,Historic Crew Stadium,,Historical Artist Entry,The Fans,N,,,17/08/2021Historic Crew Stadium,Historic Crew Stadium,2021,08,17
15/08/2021,Weezer,,Wrigley Field,,Historical Artist Entry,The Fans,N,,,15/08/2021Wrigley Field,Wrigley Field,2021,08,15
13/08/2021,Weezer,,Hersheypark Stadium,,Historical Artist Entry,The Fans,N,,,13/08/2021Hersheypark Stadium,Hersheypark Stadium,2021,08,13
10/08/2021,Weezer,,Comerica Park,,Historical Artist Entry,The Fans,N,,,10/08/2021Comerica Park,Comerica Park,2021,08,10
08/08/2021,Weezer,,Nationals Park,,Historical Artist Entry,The Fans,N,,,08/08/2021Nationals Park,Nationals Park,2021,08,08
07/08/2021,Weezer,,Premier Theater at Foxwoods,,Historical Artist Entry,The Fans,N,,,07/08/2021Premier Theater at Foxwoods,Premier Theater at Foxwoods,2021,08,07
05/08/2021,Weezer,,Fenway Park,,Historical Artist Entry,The Fans,N,,,05/08/2021Fenway Park,Fenway Park,2021,08,05
04/08/2021,Weezer,,Citi Field,,Historical Artist Entry,The Fans,N,,,04/08/2021Citi Field,Citi Field,2021,08,04
01/08/2021,Weezer,,Hard Rock Stadium,,Historical Artist Entry,The Fans,N,,,01/08/2021Hard Rock Stadium,Hard Rock Stadium,2021,08,01
31/07/2021,Weezer,,TIAA Bank Field,,Historical Artist Entry,The Fans,N,,,31/07/2021TIAA Bank Field,TIAA Bank Field,2021,07,31
29/07/2021,Weezer,,Minute Maid Park,,Historical Artist Entry,The Fans,N,,,29/07/2021Minute Maid Park,Minute Maid Park,2021,07,29
27/07/2021,Weezer,,Truist Park,,Historical Artist Entry,The Fans,N,,,27/07/2021Truist Park,Truist Park,2021,07,27
24/07/2021,Weezer,,Globe Life Field,,Historical Artist Entry,The Fans,N,,,24/07/2021Globe Life Field,Globe Life Field,2021,07,24
16/07/2021,Weezer,,Good Morning America,,Historical Artist Entry,The Fans,N,,,16/07/2021Good Morning America,Good Morning America,2021,07,16
23/06/2021,Weezer,,Late Night with Seth Meyers,,Historical Artist Entry,The Fans,N,,,23/06/2021Late Night with Seth Meyers,Late Night with Seth Meyers,2021,06,23
10/06/2021,Weezer,,,,Historical Artist Entry,The Fans,N,,,10/06/2021,,2021,06,10
10/05/2021,Weezer,,The Tonight Show Starring Jimmy Fallon,,Historical Artist Entry,The Fans,N,,,10/05/2021The Tonight Show Starring Jimmy Fallon,The Tonight Show Starring Jimmy Fallon,2021,05,10
07/05/2021,Weezer,,iHeartRadio Theater,,Historical Artist Entry,The Fans,N,,,07/05/2021iHeartRadio Theater,iHeartRadio Theater,2021,05,07
16/04/2021,Weezer,,Walt Disney Concert Hall,,Historical Artist Entry,The Fans,N,,,16/04/2021Walt Disney Concert Hall,Walt Disney Concert Hall,2021,04,16
17/11/2020,Weezer,,32nd Annual Supercomputing Celebration,,Historical Artist Entry,The Fans,N,,,17/11/202032nd Annual Supercomputing Celebration,32nd Annual Supercomputing Celebration,2020,11,17
17/09/2020,Weezer,,Private Venue,,Historical Artist Entry,The Fans,N,,,17/09/2020Private Venue,Private Venue,2020,09,17
17/06/2020,Weezer,,Private Venue,,Historical Artist Entry,The Fans,N,,,17/06/2020Private Venue,Private Venue,2020,06,17
01/03/2020,Weezer,,Tempe Beach Park,,Historical Artist Entry,The Fans,N,,,01/03/2020Tempe Beach Park,Tempe Beach Park,2020,03,01
16/11/2019,Weezer,,Autódromo Hermanos Rodríguez,,Historical Artist Entry,The Fans,N,,,16/11/2019Autódromo Hermanos Rodríguez,Autódromo Hermanos Rodríguez,2019,11,16
01/11/2019,Weezer,,Brenton Skating Plaza,,Historical Artist Entry,The Fans,N,,,01/11/2019Brenton Skating Plaza,Brenton Skating Plaza,2019,11,01
18/10/2019,Weezer,,UAB Campus Green,,Historical Artist Entry,The Fans,N,,,18/10/2019UAB Campus Green,UAB Campus Green,2019,10,18
09/10/2019,Weezer,,Grand Hyatt Kauai Resort & Spa,,Historical Artist Entry,The Fans,N,,,09/10/2019Grand Hyatt Kauai Resort & Spa,Grand Hyatt Kauai Resort & Spa,2019,10,09
04/10/2019,Weezer,,Estadio Nacional de Costa Rica,,Historical Artist Entry,The Fans,N,,,04/10/2019Estadio Nacional de Costa Rica,Estadio Nacional de Costa Rica,2019,10,04
01/10/2019,Weezer,,Estadio El Campín,,Historical Artist Entry,The Fans,N,,,01/10/2019Estadio El Campín,Estadio El Campín,2019,10,01
28/09/2019,Weezer,,Parque Olímpico,,Historical Artist Entry,The Fans,N,,,28/09/2019Parque Olímpico,Parque Olímpico,2019,09,28
26/09/2019,Weezer,,Ginásio do Ibirapuera,,Historical Artist Entry,The Fans,N,,,26/09/2019Ginásio do Ibirapuera,Ginásio do Ibirapuera,2019,09,26
24/09/2019,Weezer,,Movistar Arena,,Historical Artist Entry,The Fans,N,,,24/09/2019Movistar Arena,Movistar Arena,2019,09,24
22/09/2019,Weezer,,Jockey Club del Perú,,Historical Artist Entry,The Fans,N,,,22/09/2019Jockey Club del Perú,Jockey Club del Perú,2019,09,22
18/09/2019,Weezer,,ACL Live at The Moody Theater,,Historical Artist Entry,The Fans,N,,,18/09/2019ACL Live at The Moody Theater,ACL Live at The Moody Theater,2019,09,18
11/09/2019,Weezer,,Jimmy Kimmel Live,,Historical Artist Entry,The Fans,N,,,11/09/2019Jimmy Kimmel Live,Jimmy Kimmel Live,2019,09,11
10/09/2019,Weezer,,Whisky A Go Go,,Historical Artist Entry,The Fans,N,,,10/09/2019Whisky A Go Go,Whisky A Go Go,2019,09,10
01/09/2019,Weezer,,Washington State Fair Events Center,,Historical Artist Entry,The Fans,N,,,01/09/2019Washington State Fair Events Center,Washington State Fair Events Center,2019,09,01
30/08/2019,Weezer,,Town Park,,Historical Artist Entry,The Fans,N,,,30/08/2019Town Park,Town Park,2019,08,30
29/08/2019,Weezer,,Mission Ballroom,,Historical Artist Entry,The Fans,N,,,29/08/2019Mission Ballroom,Mission Ballroom,2019,08,29
28/08/2019,Weezer,,Grand America Hotel,,Historical Artist Entry,The Fans,N,,,28/08/2019Grand America Hotel,Grand America Hotel,2019,08,28
26/08/2019,Weezer,,Boston Convention and Exhibition Center,,Historical Artist Entry,The Fans,N,,,26/08/2019Boston Convention and Exhibition Center,Boston Convention and Exhibition Center,2019,08,26
18/08/2019,Weezer,,Maishima,,Historical Artist Entry,The Fans,N,,,18/08/2019Maishima,Maishima,2019,08,18
16/08/2019,Weezer,,ZOZO Marine Stadium,,Historical Artist Entry,The Fans,N,,,16/08/2019ZOZO Marine Stadium,ZOZO Marine Stadium,2019,08,16
14/08/2019,Weezer,,Toyosu PIT,,Historical Artist Entry,The Fans,N,,,14/08/2019Toyosu PIT,Toyosu PIT,2019,08,14
11/08/2019,Weezer,,Songdo Moonlight Festival Park,,Historical Artist Entry,The Fans,N,,,11/08/2019Songdo Moonlight Festival Park,Songdo Moonlight Festival Park,2019,08,11
05/08/2019,Weezer,,Wind Creek Steel Stage at PNC Plaza,,Historical Artist Entry,The Fans,N,,,05/08/2019Wind Creek Steel Stage at PNC Plaza,Wind Creek Steel Stage at PNC Plaza,2019,08,05
03/08/2019,Weezer,,Parc Champigny,,Historical Artist Entry,The Fans,N,,,03/08/2019Parc Champigny,Parc Champigny,2019,08,03
27/07/2019,Weezer,,North Dakota State  Fair Grandstand,,Historical Artist Entry,The Fans,N,,,27/07/2019North Dakota State  Fair Grandstand,North Dakota State  Fair Grandstand,2019,07,27
20/07/2019,Weezer,,Malakoff,,Historical Artist Entry,The Fans,N,,,20/07/2019Malakoff,Malakoff,2019,07,20
18/07/2019,Weezer,,Telegrafbukta,,Historical Artist Entry,The Fans,N,,,18/07/2019Telegrafbukta,Telegrafbukta,2019,07,18
16/07/2019,Weezer,,"Stora Scenen, Gröna Lund",,Historical Artist Entry,The Fans,N,,,"16/07/2019Stora Scenen, Gröna Lund","Stora Scenen, Gröna Lund",2019,07,16
13/07/2019,Weezer,,Kobetamendi,,Historical Artist Entry,The Fans,N,,,13/07/2019Kobetamendi,Kobetamendi,2019,07,13
11/07/2019,Weezer,,Passeio Marítimo de Algés,,Historical Artist Entry,The Fans,N,,,11/07/2019Passeio Marítimo de Algés,Passeio Marítimo de Algés,2019,07,11
08/07/2019,Weezer,,X-TRA,,Historical Artist Entry,The Fans,N,,,08/07/2019X-TRA,X-TRA,2019,07,08
07/07/2019,Weezer,,Arena Joe Strummer,,Historical Artist Entry,The Fans,N,,,07/07/2019Arena Joe Strummer,Arena Joe Strummer,2019,07,07
06/07/2019,Weezer,,Presqu'île de Malsaucy,,Historical Artist Entry,The Fans,N,,,06/07/2019Presqu'île de Malsaucy,Presqu'île de Malsaucy,2019,07,06
05/07/2019,Weezer,,Stade de France,,Historical Artist Entry,The Fans,N,,,05/07/2019Stade de France,Stade de France,2019,07,05
02/07/2019,Weezer,,Stadtpark Freilichtbühne,,Historical Artist Entry,The Fans,N,,,02/07/2019Stadtpark Freilichtbühne,Stadtpark Freilichtbühne,2019,07,02
01/07/2019,Weezer,,Ronda,,Historical Artist Entry,The Fans,N,,,01/07/2019Ronda,Ronda,2019,07,01
29/06/2019,Weezer,,O2 Academy Brixton,,Historical Artist Entry,The Fans,N,,,29/06/2019O2 Academy Brixton,O2 Academy Brixton,2019,06,29
28/06/2019,Weezer,,Festivalpark,,Historical Artist Entry,The Fans,N,,,28/06/2019Festivalpark,Festivalpark,2019,06,28
12/06/2019,Weezer,,Petco Park,,Historical Artist Entry,The Fans,N,,,12/06/2019Petco Park,Petco Park,2019,06,12
06/06/2019,Weezer,,Discovery Meadow,,Historical Artist Entry,The Fans,N,,,06/06/2019Discovery Meadow,Discovery Meadow,2019,06,06
29/05/2019,Weezer,,Ross's Landing,,Historical Artist Entry,The Fans,N,,,29/05/2019Ross's Landing,Ross's Landing,2019,05,29
19/05/2019,Weezer,,American Idol,,Historical Artist Entry,The Fans,N,,,19/05/2019American Idol,American Idol,2019,05,19
20/04/2019,Weezer,,Empire Polo Club,,Historical Artist Entry,The Fans,N,,,20/04/2019Empire Polo Club,Empire Polo Club,2019,04,20
15/04/2019,Weezer,,Jimmy Kimmel Live,,Historical Artist Entry,The Fans,N,,,15/04/2019Jimmy Kimmel Live,Jimmy Kimmel Live,2019,04,15
13/04/2019,Weezer,,Empire Polo Club,,Historical Artist Entry,The Fans,N,,,13/04/2019Empire Polo Club,Empire Polo Club,2019,04,13
12/04/2019,Weezer,,Mandalay Bay Events Center,,Historical Artist Entry,The Fans,N,,,12/04/2019Mandalay Bay Events Center,Mandalay Bay Events Center,2019,04,12
10/04/2019,Weezer,,Oracle Arena,,Historical Artist Entry,The Fans,N,,,10/04/2019Oracle Arena,Oracle Arena,2019,04,10
09/04/2019,Weezer,,Golden 1 Center,,Historical Artist Entry,The Fans,N,,,09/04/2019Golden 1 Center,Golden 1 Center,2019,04,09
07/04/2019,Weezer,,Rogers Arena,,Historical Artist Entry,The Fans,N,,,07/04/2019Rogers Arena,Rogers Arena,2019,04,07
06/04/2019,Weezer,,Moda Center,,Historical Artist Entry,The Fans,N,,,06/04/2019Moda Center,Moda Center,2019,04,06
05/04/2019,Weezer,,Ford Idaho Center Arena,,Historical Artist Entry,The Fans,N,,,05/04/2019Ford Idaho Center Arena,Ford Idaho Center Arena,2019,04,05
31/03/2019,Weezer,,Alliant Energy Center,,Historical Artist Entry,The Fans,N,,,31/03/2019Alliant Energy Center,Alliant Energy Center,2019,03,31
30/03/2019,Weezer,,Xcel Energy Center,,Historical Artist Entry,The Fans,N,,,30/03/2019Xcel Energy Center,Xcel Energy Center,2019,03,30
28/03/2019,Weezer,,Wells Fargo Arena,,Historical Artist Entry,The Fans,N,,,28/03/2019Wells Fargo Arena,Wells Fargo Arena,2019,03,28
27/03/2019,Weezer,,BOK Center,,Historical Artist Entry,The Fans,N,,,27/03/2019BOK Center,BOK Center,2019,03,27
26/03/2019,Weezer,,Sprint Center,,Historical Artist Entry,The Fans,N,,,26/03/2019Sprint Center,Sprint Center,2019,03,26
24/03/2019,Weezer,,Enterprise Center,,Historical Artist Entry,The Fans,N,,,24/03/2019Enterprise Center,Enterprise Center,2019,03,24
22/03/2019,Weezer,,FedExForum,,Historical Artist Entry,The Fans,N,,,22/03/2019FedExForum,FedExForum,2019,03,22
20/03/2019,Weezer,,Van Andel Arena,,Historical Artist Entry,The Fans,N,,,20/03/2019Van Andel Arena,Van Andel Arena,2019,03,20
19/03/2019,Weezer,,Value City Arena,,Historical Artist Entry,The Fans,N,,,19/03/2019Value City Arena,Value City Arena,2019,03,19
17/03/2019,Weezer,,Royal Farms Arena,,Historical Artist Entry,The Fans,N,,,17/03/2019Royal Farms Arena,Royal Farms Arena,2019,03,17
16/03/2019,Weezer,,Premier Theater at Foxwoods,,Historical Artist Entry,The Fans,N,,,16/03/2019Premier Theater at Foxwoods,Premier Theater at Foxwoods,2019,03,16
14/03/2019,Weezer,,Times Union Center,,Historical Artist Entry,The Fans,N,,,14/03/2019Times Union Center,Times Union Center,2019,03,14
13/03/2019,Weezer,,Centre Bell,,Historical Artist Entry,The Fans,N,,,13/03/2019Centre Bell,Centre Bell,2019,03,13
12/03/2019,Weezer,,Madison Square Garden,,Historical Artist Entry,The Fans,N,,,12/03/2019Madison Square Garden,Madison Square Garden,2019,03,12
10/03/2019,Weezer,,Colonial Life Arena,,Historical Artist Entry,The Fans,N,,,10/03/2019Colonial Life Arena,Colonial Life Arena,2019,03,10
08/03/2019,Weezer,,KFC Yum! Center,,Historical Artist Entry,The Fans,N,,,08/03/2019KFC Yum! Center,KFC Yum! Center,2019,03,08
01/03/2019,Weezer,,Good Morning America,,Historical Artist Entry,The Fans,N,,,01/03/2019Good Morning America,Good Morning America,2019,03,01
28/02/2019,Weezer,,iHeartRadio Theater,,Historical Artist Entry,The Fans,N,,,28/02/2019iHeartRadio Theater,iHeartRadio Theater,2019,02,28
27/02/2019,Weezer,,Tiny Desk Concerts,,Historical Artist Entry,The Fans,N,,,27/02/2019Tiny Desk Concerts,Tiny Desk Concerts,2019,02,27
27/02/2019,Weezer,,Black Cat,,Historical Artist Entry,The Fans,N,,,27/02/2019Black Cat,Black Cat,2019,02,27
26/02/2019,Weezer,,The Tonight Show Starring Jimmy Fallon,,Historical Artist Entry,The Fans,N,,,26/02/2019The Tonight Show Starring Jimmy Fallon,The Tonight Show Starring Jimmy Fallon,2019,02,26
08/02/2019,Weezer,,Hyatt Regency,,Historical Artist Entry,The Fans,N,,,08/02/2019Hyatt Regency,Hyatt Regency,2019,02,08
25/01/2019,Weezer,,Masonic Auditorium,,Historical Artist Entry,The Fans,N,,,25/01/2019Masonic Auditorium,Masonic Auditorium,2019,01,25
19/01/2019,Weezer,,Los Angeles Forum,,Historical Artist Entry,The Fans,N,,,19/01/2019Los Angeles Forum,Los Angeles Forum,2019,01,19
01/01/2019,Weezer,,Notre Dame Stadium,,Historical Artist Entry,The Fans,N,,,01/01/2019Notre Dame Stadium,Notre Dame Stadium,2019,01,01
31/12/2018,Weezer,,House of Blues,,Historical Artist Entry,The Fans,N,,,31/12/2018House of Blues,House of Blues,2018,12,31
31/12/2018,Weezer,,Times Square,,Historical Artist Entry,The Fans,N,,,31/12/2018Times Square,Times Square,2018,12,31
18/12/2018,Weezer,,The Theatre at Ace Hotel,,Historical Artist Entry,The Fans,N,,,18/12/2018The Theatre at Ace Hotel,The Theatre at Ace Hotel,2018,12,18
12/12/2018,Weezer,,Metropolitan Opera House,,Historical Artist Entry,The Fans,N,,,12/12/2018Metropolitan Opera House,Metropolitan Opera House,2018,12,12
08/12/2018,Weezer,,2 Poniente #301,,Historical Artist Entry,The Fans,N,,,08/12/20182 Poniente #301,2 Poniente #301,2018,12,08
01/12/2018,Weezer,,Daily's Place Amphitheater,,Historical Artist Entry,The Fans,N,,,01/12/2018Daily's Place Amphitheater,Daily's Place Amphitheater,2018,12,01
30/11/2018,Weezer,,Orlando Amphitheater,,Historical Artist Entry,The Fans,N,,,30/11/2018Orlando Amphitheater,Orlando Amphitheater,2018,11,30
25/09/2018,Weezer,,DNA Lounge,,Historical Artist Entry,The Fans,N,,,25/09/2018DNA Lounge,DNA Lounge,2018,09,25
14/09/2018,Weezer,,Douglas Park,,Historical Artist Entry,The Fans,N,,,14/09/2018Douglas Park,Douglas Park,2018,09,14
18/08/2018,Weezer,,Aksarben Village,,Historical Artist Entry,The Fans,N,,,18/08/2018Aksarben Village,Aksarben Village,2018,08,18
17/08/2018,Weezer,,Eagles Ballroom,,Historical Artist Entry,The Fans,N,,,17/08/2018Eagles Ballroom,Eagles Ballroom,2018,08,17
12/08/2018,Weezer,,Ak-Chin Pavilion,,Historical Artist Entry,The Fans,N,,,12/08/2018Ak-Chin Pavilion,Ak-Chin Pavilion,2018,08,12
11/08/2018,Weezer,,Mattress Firm Amphitheatre,,Historical Artist Entry,The Fans,N,,,11/08/2018Mattress Firm Amphitheatre,Mattress Firm Amphitheatre,2018,08,11
08/08/2018,Weezer,,Los Angeles Forum,,Historical Artist Entry,The Fans,N,,,08/08/2018Los Angeles Forum,Los Angeles Forum,2018,08,08
07/08/2018,Weezer,,Shoreline Amphitheatre,,Historical Artist Entry,The Fans,N,,,07/08/2018Shoreline Amphitheatre,Shoreline Amphitheatre,2018,08,07
04/08/2018,Weezer,,White River Amphitheatre,,Historical Artist Entry,The Fans,N,,,04/08/2018White River Amphitheatre,White River Amphitheatre,2018,08,04
01/08/2018,Weezer,,USANA Amphitheatre,,Historical Artist Entry,The Fans,N,,,01/08/2018USANA Amphitheatre,USANA Amphitheatre,2018,08,01
31/07/2018,Weezer,,Fiddler's Green Amphitheatre,,Historical Artist Entry,The Fans,N,,,31/07/2018Fiddler's Green Amphitheatre,Fiddler's Green Amphitheatre,2018,07,31
29/07/2018,Weezer,,Walmart AMP,,Historical Artist Entry,The Fans,N,,,29/07/2018Walmart AMP,Walmart AMP,2018,07,29
28/07/2018,Weezer,,Ascend Amphitheater,,Historical Artist Entry,The Fans,N,,,28/07/2018Ascend Amphitheater,Ascend Amphitheater,2018,07,28
27/07/2018,Weezer,,Cellairis Amphitheatre at Lakewood,,Historical Artist Entry,The Fans,N,,,27/07/2018Cellairis Amphitheatre at Lakewood,Cellairis Amphitheatre at Lakewood,2018,07,27
25/07/2018,Weezer,,PNC Music Pavilion,,Historical Artist Entry,The Fans,N,,,25/07/2018PNC Music Pavilion,PNC Music Pavilion,2018,07,25
24/07/2018,Weezer,,Coastal Credit Union Music Park at Walnut Creek,,Historical Artist Entry,The Fans,N,,,24/07/2018Coastal Credit Union Music Park at Walnut Creek,Coastal Credit Union Music Park at Walnut Creek,2018,07,24
22/07/2018,Weezer,,Jiffy Lube Live,,Historical Artist Entry,The Fans,N,,,22/07/2018Jiffy Lube Live,Jiffy Lube Live,2018,07,22
21/07/2018,Weezer,,BB&T Pavilion,,Historical Artist Entry,The Fans,N,,,21/07/2018BB&T Pavilion,BB&T Pavilion,2018,07,21
20/07/2018,Weezer,,PNC Bank Arts Center,,Historical Artist Entry,The Fans,N,,,20/07/2018PNC Bank Arts Center,PNC Bank Arts Center,2018,07,20
18/07/2018,Weezer,,Northwell Health at Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,18/07/2018Northwell Health at Jones Beach Theater,Northwell Health at Jones Beach Theater,2018,07,18
17/07/2018,Weezer,,Xfinity Center,,Historical Artist Entry,The Fans,N,,,17/07/2018Xfinity Center,Xfinity Center,2018,07,17
15/07/2018,Weezer,,St. Joseph's Health Amphitheater at Lakeview,,Historical Artist Entry,The Fans,N,,,15/07/2018St. Joseph's Health Amphitheater at Lakeview,St. Joseph's Health Amphitheater at Lakeview,2018,07,15
14/07/2018,Weezer,,Budweiser Stage,,Historical Artist Entry,The Fans,N,,,14/07/2018Budweiser Stage,Budweiser Stage,2018,07,14
13/07/2018,Weezer,,DTE Energy Music Theatre,,Historical Artist Entry,The Fans,N,,,13/07/2018DTE Energy Music Theatre,DTE Energy Music Theatre,2018,07,13
11/07/2018,Weezer,,Blossom Music Center,,Historical Artist Entry,The Fans,N,,,11/07/2018Blossom Music Center,Blossom Music Center,2018,07,11
10/07/2018,Weezer,,KeyBank Pavilion,,Historical Artist Entry,The Fans,N,,,10/07/2018KeyBank Pavilion,KeyBank Pavilion,2018,07,10
08/07/2018,Weezer,,Ruoff Home Mortgage Music Center,,Historical Artist Entry,The Fans,N,,,08/07/2018Ruoff Home Mortgage Music Center,Ruoff Home Mortgage Music Center,2018,07,08
07/07/2018,Weezer,,Hollywood Casino Amphitheatre,,Historical Artist Entry,The Fans,N,,,07/07/2018Hollywood Casino Amphitheatre,Hollywood Casino Amphitheatre,2018,07,07
06/07/2018,Weezer,,Riverbend Music Center,,Historical Artist Entry,The Fans,N,,,06/07/2018Riverbend Music Center,Riverbend Music Center,2018,07,06
